restaurant_id,dish_name,continental_region_,specific_cuisine_,dish_type_,dish_type_Appetizer,dish_type_Dessert,dish_type_Drink,dish_type_Main Course,dish_type_Salad,dish_type_Side Dish,dish_type_Snack,dish_type_Soup,dish_variants_normal,Afternoon Snack,Anytime,Appetizer,Breakfast,Brunch,Dessert,Dinner,Drink,Lunch,Main Course,Side Dish,Snack,Starter
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Honey Chilli Potato,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Veg Spring Rolls,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Butter Garlic Mushroom,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Chilly Chicken,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Butter Garlic Chicken,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Dynamite Chicken,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Dynamite Prawans,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Veg Fried Rice,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Burnt Garlic Rice,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Spicy Schezwan Rice,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Chicken Fried Rice,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Chicken Burnt Garlic Rice,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Chicken Schezwan Rice,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Hakka Noodles,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Chilli Garlic Noodles,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Dan Dan Noodles,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Chicken Hakka Noodles,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Chickenchilli Garlic Noodles,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Chicken Dan Dan Noodles,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Kastu Curry- Veg,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Kastu Curry- Chicken,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Kastu Curry- Prawns,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Massaman,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Brownie Nutella,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Brownie Biscoff,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Tart Chocolate,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Tart Strawberry,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Jasmine Rice,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Basmati Rice,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Hot Garlic Sauce,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Thai Curry,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
restro_PAKPAKCHOW_395007_5aa409be-83f2-4bdf-b744-7f9e214e1871,Hot Korean Ramen- Chicken,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
